MOF_no,ethane_avg(mol/kg),ethylene_avg(mol/kg),C2H6/C2H4 Selectivity (1Bar),TSN,oms,Df,AV_Volume_fraction_1.9,channel_dimentionality
ddmof_18648,0.070444,0.363642,1.74346197633937,0.017006060752587,4,16.21459,0.68372,3
ddmof_18649,0.130024,0.456423,2.56388481737336,0.053166619940731,13,8.96083,0.38538,3
ddmof_1865,0.103268,0.524665,1.77143891816683,0.025644148143308,14,12.29768,0.60104,3
ddmof_18650,0.067543,0.313686,1.93788374361623,0.019406976162015,4,14.16796,0.45998,3
ddmof_18651,0.101363,0.469535,1.94291586356715,0.029238562216969,4,14.26987,0.61102,3
ddmof_18652,0.348713,1.573716,1.99427152040139,0.104538678165966,0,13.77857,0.1849,2
ddmof_18653,0.085336,0.451269,1.70192058395325,0.01970743532908,4,17.08637,0.66204,3
ddmof_18654,0.101994,0.435135,2.10956599675963,0.033065752737034,14,10.13907,0.48598,3
ddmof_18655,0.174177,0.671,2.3362041728763,0.064186104797039,0,24.31634,0.65038,3
ddmof_18656,0.174101,0.724239,2.16352474804588,0.058352016268306,13,8.84522,0.34062,3
ddmof_18657,0.25755,1.274578,1.81860192157718,0.066895430633856,2,5.16499,0.14064,2
ddmof_18658,0.200831,1.077906,1.67684287869258,0.045085027325545,8,6.0429,0.2429,3
ddmof_18659,0.371765,1.8056,1.85305992467878,0.099591926532285,7,5.74076,0.15152,3
ddmof_1866,0.068114,0.383296,1.59935402404408,0.013891482987101,23,10.26472,0.4459,3
ddmof_18660,0.067337,0.387796,1.56276238022053,0.013056169444463,14,13.74699,0.57014,3
ddmof_18661,0.094142,0.432289,1.95998047602414,0.027513163799956,7,10.65407,0.50132,3
ddmof_18662,0.097009,0.346665,2.51851499286054,0.038914630737198,14,12.66758,0.58484,3
ddmof_18663,0.063988,0.438261,1.31403889463128,0.007589502795861,2,29.90416,0.76928,3
ddmof_18664,0.346113,1.682739,1.85115873584674,0.092565727792415,8,6.47287,0.14744,3
ddmof_18665,0.047213,0.266717,1.59313804519397,0.009548990198604,2,22.68075,0.64516,3
ddmof_18666,0.096539,0.442542,1.9633187358488,0.028285039908301,14,12.4614,0.5408,3
ddmof_18667,0.128703,0.541791,2.13795910231067,0.042471911902639,0,23.74465,0.67,3
ddmof_18668,0.092956,0.496381,1.68540697569004,0.021073570187793,4,18.76546,0.7298,3
ddmof_18669,0.094604,0.493395,1.72566807527437,0.022417105075643,4,16.17244,0.65286,3
ddmof_1867,0.122875,0.629263,1.75741303715617,0.030088873561632,13,12.70713,0.60314,3
ddmof_18670,0.101837,0.433633,2.11361450812092,0.033099650493678,6,9.95508,0.508,3
ddmof_18671,0.13183,0.538064,2.20507225906212,0.045273431104065,0,29.99434,0.7235,3
ddmof_18672,0.104132,0.40647,2.30567569562329,0.03777890441649,14,11.73022,0.52004,3
ddmof_18673,0.091973,0.402485,2.05661577450091,0.028801635821456,14,9.25044,0.44222,3
ddmof_18674,0.166863,0.898611,1.67120923291613,0.037215592772583,0,12.81017,0.46354,3
ddmof_18675,0.109559,0.493516,1.99797169696626,0.032932266599239,8,7.789,0.4055,3
ddmof_18676,0.199164,1.005722,1.78227780639183,0.049985264391975,0,21.72426,0.56366,3
ddmof_18677,0.101567,0.521515,1.75278371667162,0.024754755291451,4,16.49699,0.68628,3
ddmof_18678,0.150377,0.579183,2.33672776997944,0.055430183231535,14,13.33593,0.55576,3
ddmof_18679,0.091063,0.492837,1.6629575295686,0.020114100879374,4,17.58711,0.75872,3
ddmof_1868,0.172352,0.873015,1.77679421315785,0.04302545881741,21,7.33527,0.3076,3
ddmof_18680,0.119653,0.485121,2.21981113990118,0.041437751522179,8,8.4145,0.38798,3
ddmof_18681,0.117252,0.607036,1.73839442800756,0.028157870968058,4,22.66503,0.76194,3
ddmof_18682,0.140223,0.725616,1.73922157174042,0.033703287018021,0,13.26049,0.44606,3
ddmof_18683,0.111063,0.429706,2.32616486621085,0.040720192959607,14,9.74929,0.4218,3
ddmof_18684,0.088112,0.498604,1.59045655470072,0.017756489750157,64,9.35378,0.27634,3
ddmof_18685,0.092871,0.52525,1.59131651594479,0.018737334436077,4,19.5423,0.75244,3
ddmof_18686,0.111109,0.456772,2.18923445395077,0.037809534317082,0,5.4981,0.12652,3
ddmof_18687,0.092058,0.443953,1.86623809277108,0.02494468467017,4,15.8314,0.63096,3
ddmof_18688,0.320129,1.573263,1.83132826488642,0.08411908032703,16,6.76112,0.25368,3
ddmof_18689,0.10566,0.429303,2.21507886038532,0.036493822071031,14,8.54101,0.37952,3
ddmof_1869,0.055056,0.254706,1.94539586817743,0.015911623850269,41,13.31632,0.34206,3
ddmof_18690,0.096322,0.456426,1.89931774263517,0.026835080460123,0,18.89718,0.69972,3
ddmof_18691,0.052458,0.325934,1.44852025256647,0.00844178118196,4,20.60806,0.59144,3
ddmof_18692,0.192122,0.859525,2.01169017771444,0.058320764777097,13,12.70126,0.39248,3
ddmof_18693,0.107851,0.470768,2.06186274343201,0.033893228434267,13,6.94564,0.30272,3
ddmof_18694,0.247772,1.223899,1.82200328621888,0.064556785466563,8,6.09844,0.20716,3
ddmof_18695,0.136547,0.71052,1.72961070765073,0.0324911354287,28,13.26821,0.56922,3
ddmof_18696,0.067897,0.373437,1.6363482997132,0.014521521766891,4,19.0967,0.70804,3
ddmof_18697,0.199902,0.794565,2.26428045534349,0.070951260411212,8,8.29247,0.32208,3
ddmof_18698,0.119073,0.580668,1.84555890801629,0.03168864885479,13,7.73143,0.27348,3
ddmof_18699,0.067889,0.34237,1.78462190028332,0.017077221207337,4,23.15492,0.76826,3
ddmof_187,0.113684,0.573283,1.7847311013932,0.028599801273111,19,6.83914,0.2494,3
ddmof_1870,0.111389,0.528406,1.89721729124953,0.030979182773645,22,5.17984,0.19248,3
ddmof_18700,0.067831,0.345571,1.76658052903745,0.016763308328233,14,11.17288,0.49252,3
ddmof_18701,0.078506,0.460284,1.5350392366452,0.014611495961014,4,19.87709,0.73664,3
ddmof_18702,0.075723,0.38982,1.74826073572418,0.018370869573163,8,7.70782,0.43268,3
ddmof_18703,0.068856,0.312494,1.98309087534481,0.020473823184575,4,16.9434,0.62164,3
ddmof_18704,0.170623,0.546235,2.81125705969043,0.076592760087623,14,9.81911,0.37462,3
ddmof_18705,0.115521,0.536431,1.93815980060809,0.033199531858492,4,7.7374,0.26384,3
ddmof_18706,0.082208,0.358434,2.06417917943052,0.025874753698398,13,10.32895,0.4045,3
ddmof_18707,0.201329,0.80041,2.26379105708324,0.071438845484604,7,7.70498,0.36282,3
ddmof_18708,0.146758,0.644434,2.04958459671588,0.045739456601628,8,14.2345,0.52692,3
ddmof_18709,0.234652,1.025891,2.0585695751303,0.073578783387254,0,4.62792,0.08802,3
ddmof_1871,0.072527,0.311285,2.09693046565045,0.023323524905448,19,5.87413,0.2562,3
ddmof_18710,0.087821,0.551714,1.43260638664235,0.013711218986402,4,22.97357,0.79538,3
ddmof_18711,0.159254,0.820191,1.74750271583083,0.038606013775227,0,12.7418,0.36658,3
ddmof_18712,0.087062,0.362056,2.16419007004441,0.029191488117651,4,16.1188,0.66796,3
ddmof_18713,0.080843,0.431186,1.68740868210007,0.018369169041104,0,13.21411,0.65496,3
ddmof_18714,0.082863,0.375079,1.98829313291333,0.024732982426564,14,13.47206,0.5125,3
ddmof_18715,0.144075,0.50937,2.54564461982449,0.058465314381677,0,20.65621,0.59908,3
ddmof_18716,0.116659,0.491835,2.13472201043033,0.038420629980921,14,8.35879,0.37974,3
ddmof_18717,0.143741,0.778185,1.66241831955126,0.031729433774611,0,5.8256,0.21996,3
ddmof_18718,0.069108,0.470485,1.32198050947427,0.00837762090792,0,21.77449,0.71704,3
ddmof_18719,0.131138,0.636098,1.85544051388308,0.03520360731051,8,7.62497,0.39844,3
ddmof_1872,0.095444,0.518029,1.65820060266896,0.020963040380447,20,9.95264,0.44184,3
ddmof_18720,0.105186,0.500034,1.89321926109025,0.029157655362159,12,6.62612,0.20352,3
ddmof_18721,0.09307,0.461498,1.81502411711427,0.024094184976742,4,17.45746,0.7658,3
ddmof_18722,0.089939,0.40693,1.98916521269014,0.026862158073941,8,10.97478,0.58302,3
ddmof_18723,0.077324,0.454296,1.53185588250832,0.014321789568809,4,24.14173,0.75868,3
ddmof_18724,0.086279,0.417512,1.85985312996992,0.023250348437935,7,8.72305,0.3688,3
ddmof_18725,0.150045,0.665569,2.02894816315063,0.046104469924616,8,7.82191,0.35752,3
ddmof_18726,0.152402,0.657106,2.08736185638238,0.04870733524083,28,10.58193,0.37374,3
ddmof_18727,0.23025,1.134997,1.82577575094912,0.060198271838643,0,18.59854,0.36794,3
ddmof_18728,0.105523,0.50173,1.8928646881789,0.029242488326348,8,11.96889,0.541,3
ddmof_18729,0.159712,0.776644,1.85079392874985,0.042700291467768,4,10.5188,0.29406,3
ddmof_1873,0.132546,0.720123,1.65654200740707,0.029054408389777,20,9.48559,0.4616,3
ddmof_18730,0.08019,0.375552,1.92173121165644,0.022749313103146,4,16.17651,0.64212,3
ddmof_18731,0.036479,0.209154,1.56970940072865,0.007143290756288,4,20.82974,0.67652,3
ddmof_18732,0.092987,0.451034,1.85547652726845,0.02496286829338,8,15.09939,0.55308,3
ddmof_18733,0.084907,0.417752,1.82922643099255,0.022268343904935,4,20.93287,0.80172,3
ddmof_18734,0.08192,0.301042,2.44909348197262,0.031867319293925,28,3.69516,0.0162,0
ddmof_18735,0.348414,1.801169,1.74093935660674,0.083892392292766,8,6.67912,0.21872,3
ddmof_18736,0.117617,0.523397,2.02246669354238,0.035976850069092,13,8.04876,0.3996,3
ddmof_18737,0.078396,0.367947,1.91756964997676,0.022166558947994,4,19.19678,0.71158,3
ddmof_18738,0.074369,0.364113,1.83822329881108,0.019663034668476,0,13.81706,0.60646,3
ddmof_18739,0.228547,1.068903,1.9243308326387,0.064971281373848,5,5.60349,0.243,3
ddmof_1874,0.104068,0.50665,1.84863712622126,0.027770719669954,21,8.34698,0.30284,3
ddmof_18740,0.153071,0.740012,1.86164413550051,0.041313352648633,8,5.98397,0.26154,3
ddmof_18741,0.19439,1.077882,1.62309974561223,0.040889005310322,0,11.76249,0.44986,3
ddmof_18742,0.103112,0.475133,1.95315416946413,0.029978424572197,4,15.69936,0.61362,3
ddmof_18743,0.082141,0.410781,1.79966697583384,0.020961738176266,4,17.64435,0.73416,3
ddmof_18744,0.194111,0.879222,1.9869828098023,0.057882756860508,8,8.15122,0.27066,3
ddmof_18745,0.076821,0.392993,1.75929087795457,0.018847083676263,8,9.70428,0.49412,3
ddmof_18746,0.05328,0.269753,1.77762619878185,0.013311498766119,4,19.17322,0.57536,3
ddmof_18747,0.125217,0.603706,1.86672486276433,0.033943863408808,0,13.3937,0.43292,3
ddmof_18748,0.089179,0.508285,1.57905702509419,0.017692918666772,4,22.7354,0.78136,3
ddmof_18749,0.1658,0.825051,1.80861546740747,0.042668006697814,32,7.05669,0.2139,3
ddmof_1875,0.107564,0.530809,1.8237746534064,0.028071103536934,23,6.73911,0.26756,3
ddmof_18750,0.464078,2.113798,1.97592295952593,0.137260353590411,4,4.07708,0.12706,1
ddmof_18751,0.181435,0.82985,1.96772308248479,0.053335354741617,0,17.74492,0.51608,3
ddmof_18752,0.090081,0.306253,2.64725243507819,0.03808582850559,4,15.39517,0.38908,3
ddmof_18753,0.064554,0.338735,1.71516377108949,0.015125363355891,2,20.15426,0.67806,3
ddmof_18754,0.07741,0.38832,1.7941131025958,0.01965051440427,4,16.97099,0.67358,3
ddmof_18755,0.082423,0.404045,1.83595144105236,0.021748230895812,4,16.40516,0.64784,3
ddmof_18756,0.076135,0.462265,1.48229911414448,0.013014200868559,4,21.73728,0.73664,3
ddmof_18757,0.094718,0.539126,1.58119252271269,0.018847437734676,4,23.08649,0.7625,3
ddmof_18758,0.104199,0.569558,1.64652414679453,0.022566179885349,8,14.49557,0.62744,3
ddmof_18759,0.087409,0.52948,1.48576150185087,0.015029898967891,8,12.09287,0.6025,3
ddmof_1876,0.128003,0.676701,1.7024165768929,0.029577120650824,20,7.41168,0.35244,3
ddmof_18760,0.158743,0.871874,1.63863929879776,0.034047732992805,6,7.69237,0.2801,3
ddmof_18761,0.464569,2.186836,1.91194995875319,0.130765266046679,7,4.91909,0.11174,3
ddmof_18762,0.05627,0.269492,1.8792023510902,0.015416491496463,4,16.3406,0.62242,3
ddmof_18763,0.119694,0.411192,2.6198126422693,0.050064437335386,14,8.4312,0.43566,3
ddmof_18764,0.07689,0.409658,1.68923834027408,0.017507155603997,14,11.69003,0.50584,3
ddmof_18765,0.138329,0.570541,2.1820710518613,0.046875394385043,8,8.35071,0.26854,3
ddmof_18766,0.199987,0.939112,1.9165797050831,0.056501704157427,6,5.59513,0.18322,3
ddmof_18767,0.081242,0.441682,1.65543988661526,0.017784963661212,8,11.29045,0.5865,3
ddmof_18768,0.085823,0.430065,1.79602385685885,0.021825827458666,8,14.87594,0.5558,3
ddmof_18769,0.172095,0.922613,1.67876997180833,0.038719859251766,4,6.84306,0.29626,3
ddmof_1877,0.078735,0.421226,1.68226795117111,0.017785856310395,14,9.20446,0.43592,3
ddmof_18770,0.151846,0.737238,1.85369446501672,0.040700521405891,14,8.07079,0.3622,3
ddmof_18771,0.046001,0.25172,1.64472032416971,0.009940450811911,4,19.09113,0.65802,3
ddmof_18772,0.202339,1.063661,1.71205957537223,0.04724997523606,5,6.21078,0.18232,3
ddmof_18773,0.101774,0.503221,1.82020623145695,0.026473513622441,4,23.55082,0.78606,3
ddmof_18774,0.063263,0.304801,1.86799583990866,0.017168053859436,4,16.71683,0.64064,3
ddmof_18775,0.167333,0.760236,1.980959859833,0.049677097412387,14,6.88853,0.25898,3
ddmof_18776,0.069354,0.451478,1.38253912704495,0.009756542553567,4,27.84366,0.82642,3
ddmof_18777,0.064163,0.338334,1.70679565163418,0.014897463364777,4,21.11604,0.72984,3
ddmof_18778,0.172807,0.696899,2.23169067540634,0.060246395436623,0,27.44244,0.69048,3
ddmof_18779,0.100909,0.38381,2.36622547614705,0.037745629609811,14,9.26983,0.41252,3
ddmof_1878,0.078905,0.447555,1.58672118510574,0.015820501441579,20,9.91438,0.46916,3
ddmof_18780,0.131626,0.643386,1.84124926560416,0.034895709327651,8,8.72306,0.46818,3
ddmof_18781,0.076215,0.353065,1.94280090068401,0.021982562590333,0,13.78206,0.41852,3
ddmof_18782,0.105112,0.513442,1.84248269522166,0.027897084032226,3,8.09134,0.35586,3
ddmof_18783,0.134495,0.595805,2.03162947608697,0.041403546727483,0,12.21744,0.4638,3
ddmof_18784,0.144665,0.649375,2.00498171318576,0.043704803317541,0,27.87743,0.69176,3
ddmof_18785,0.133031,0.603674,1.98332046766964,0.039562474052386,5,8.31585,0.29914,3
ddmof_18786,0.281298,1.414957,1.78922893063181,0.071074415659737,8,7.13067,0.20964,3
ddmof_18787,0.13786,0.635413,1.95265126775814,0.040065519449944,8,5.90499,0.21734,3
ddmof_18788,0.084114,0.460716,1.64315109525174,0.018141497288282,4,20.6162,0.8049,3
ddmof_18789,0.388657,1.919917,1.82190844708391,0.101255467112826,8,5.75503,0.1558,3
ddmof_1879,0.096978,0.449588,1.94133740224383,0.027939460895788,21,6.23622,0.23414,3
ddmof_18790,0.096208,0.41523,2.08528285528502,0.030706223681482,14,9.17084,0.4353,3
ddmof_18791,0.088984,0.382967,2.09118801358864,0.028509857913069,0,17.80939,0.54088,3
ddmof_18792,0.105447,0.428472,2.21490085699882,0.036416573942186,7,8.87541,0.45566,3
ddmof_18793,0.116985,0.393493,2.67568927528571,0.050003562779825,14,10.88061,0.45746,3
ddmof_18794,0.102093,0.51142,1.79663877048219,0.025978663114281,4,17.1202,0.68924,3
ddmof_18795,0.158503,0.737447,1.9344129137416,0.045418905119249,13,7.68128,0.34956,3
ddmof_18796,0.140251,0.688202,1.8341402669565,0.036946677943155,0,5.62596,0.203,3
ddmof_18797,0.091898,0.475276,1.74021410717141,0.022110905543718,4,16.45894,0.64964,3
ddmof_18798,0.145937,0.534018,2.45952945406335,0.057039772383161,0,20.95482,0.61776,3
ddmof_18799,0.097553,0.441248,1.98975859380666,0.029148874358314,4,16.48743,0.62322,3
ddmof_188,0.155685,0.771,1.81733463035019,0.040390122779444,12,6.00836,0.21406,3
ddmof_1880,0.086339,0.438175,1.77338049865921,0.021481309691554,20,10.23734,0.54264,3
ddmof_18800,0.10171,0.436938,2.09501119151916,0.032667863384217,6,9.24926,0.47404,3
ddmof_18801,0.084789,0.391731,1.94802300558291,0.024554392573243,4,16.65007,0.6158,3
ddmof_18802,0.089941,0.576133,1.40500370574156,0.013282259303007,0,26.94916,0.75072,3
ddmof_18803,0.093624,0.352319,2.39162804163272,0.035454813055822,1,8.09813,0.36994,3
ddmof_18804,0.064612,0.359827,1.61607661459535,0.013469143245996,4,21.17034,0.69416,3
ddmof_18805,0.220853,1.087769,1.82729697205933,0.057821332797117,4,15.4768,0.47214,3
ddmof_18806,0.103792,0.437979,2.13281458700075,0.034142700400018,14,9.5893,0.39546,3
ddmof_18807,0.086808,0.392955,1.98819712180784,0.025908667133509,4,17.146,0.5227,3
ddmof_18808,0.070834,0.374471,1.70241754368162,0.016367335143603,4,20.64682,0.72496,3
ddmof_18809,0.129484,0.597714,1.94968831247051,0.037545852440399,0,21.93154,0.81208,3
ddmof_1881,0.095757,0.465356,1.85194345834157,0.025627227881835,20,6.34754,0.21758,3
ddmof_18810,0.097945,0.443059,1.98958829410981,0.029262363295493,2,20.32231,0.54602,3
ddmof_18811,0.099801,0.435622,2.06189999586798,0.031364220523886,14,11.49487,0.52852,3
ddmof_18812,0.075765,0.407238,1.67441397904911,0.016960968156408,4,19.8173,0.7307,3
ddmof_18813,0.298462,1.475371,1.82066612397831,0.07766885927071,6,6.78767,0.25096,3
ddmof_18814,0.121362,0.55894,1.95415965935521,0.035311492822798,4,15.43395,0.55414,3
ddmof_18815,0.274313,1.374971,1.79554114232227,0.069729092015016,8,6.07695,0.22228,3
ddmof_18816,0.123104,0.519442,2.13293495712707,0.040498459952619,0,17.99979,0.53468,3
ddmof_18817,0.09446,0.445503,1.90826997797995,0.026509237187026,4,15.36869,0.60098,3
ddmof_18818,0.091794,0.490552,1.68411503775339,0.020779568765019,8,15.21533,0.57046,3
ddmof_18819,0.128007,0.491218,2.34531918618617,0.047388441829781,14,9.56709,0.397,3
ddmof_1882,0.093952,0.493568,1.71317427385892,0.021966122673595,19,8.25952,0.40186,3
ddmof_18820,0.086945,0.428346,1.82680589990335,0.022752846200268,19,6.09415,0.12562,2
ddmof_18821,0.187418,0.705491,2.39090505761236,0.07094939489634,0,28.8162,0.72014,3
ddmof_18822,0.094555,0.528352,1.61065918175762,0.019573230379558,4,23.42896,0.79448,3
ddmof_18823,0.255369,1.26533,1.81638070700924,0.06619340182098,5,4.98426,0.10938,3
ddmof_18824,0.168945,0.641295,2.37099150936776,0.063342548639154,0,20.25697,0.6275,3
ddmof_18825,0.198725,1.09186,1.63805341344128,0.042592343539791,0,8.45989,0.391,3
ddmof_18826,0.106459,0.464038,2.06476840258772,0.033520888573057,0,4.36068,0.07092,2
ddmof_18827,0.170816,0.85654,1.7948303640227,0.043391262477198,8,7.63372,0.3157,3
ddmof_18828,0.084318,0.415581,1.8260266951569,0.022049757538777,4,15.77613,0.6147,3
ddmof_18829,0.074226,0.441631,1.51265196510209,0.013341308195155,4,22.85553,0.78348,3
ddmof_1883,0.131206,0.664331,1.77750850103337,0.032776792131612,21,7.34364,0.31156,3
ddmof_18830,0.125873,0.5267,2.15085817353332,0.04186684185134,8,7.04807,0.37064,3
ddmof_18831,0.108229,0.526042,1.85167914349044,0.028958371921679,14,8.89875,0.41826,3
ddmof_18832,0.084778,0.388301,1.9649756245799,0.02487023393313,4,17.72687,0.69246,3
ddmof_18833,0.30775,1.523573,1.81793061441756,0.079884915101514,16,8.31516,0.25452,3
ddmof_18834,0.116541,0.516402,2.0311094844714,0.035863550494989,6,7.42533,0.27716,3
ddmof_18835,0.072584,0.339911,1.92184424746478,0.020593400966161,4,17.05689,0.64978,3
ddmof_18836,0.139753,0.710054,1.77138217656685,0.034702384745508,7,10.81812,0.48658,3
ddmof_18837,0.230937,1.239276,1.6771348755241,0.05186105792052,8,6.45709,0.24604,3
ddmof_18838,0.092898,0.404973,2.06453763584239,0.029246408876511,13,7.93467,0.34966,3
ddmof_18839,0.071128,0.357341,1.79143171368525,0.018009627969115,14,10.55525,0.47644,3
ddmof_1884,0.09185,0.51041,1.61958033737583,0.01923361921599,19,8.86151,0.47684,3
ddmof_18840,0.0864,0.355659,2.18636390475146,0.029352019581814,14,12.94568,0.51388,3
ddmof_18841,0.141154,0.68711,1.84888300272154,0.037675333665673,5,5.28318,0.15546,3
ddmof_18842,0.192937,0.987045,1.75922374359832,0.04733151280791,4,15.64292,0.48036,3
ddmof_18843,0.199227,0.957414,1.87279797454393,0.054287550709048,0,14.76422,0.48604,3
ddmof_18844,0.067573,0.351904,1.72819007456579,0.016054770871629,4,19.40918,0.7756,3
ddmof_18845,0.061484,0.365598,1.51356407857811,0.011067169929157,4,18.43886,0.66664,3
ddmof_18846,0.109006,0.50456,1.94437529728873,0.031478763019766,4,16.78764,0.682,3
ddmof_18847,0.095945,0.383503,2.25162515025958,0.033820237451835,14,9.67929,0.40332,3
ddmof_18848,0.11753,0.627751,1.68501523693312,0.026632748419632,7,7.70537,0.33148,3
ddmof_18849,0.16175,0.870995,1.67136435915246,0.036081756386983,0,14.28438,0.47688,3
ddmof_1885,0.088091,0.455386,1.74098237539143,0.021211817254289,18,9.39866,0.49438,3
ddmof_18850,0.134459,0.619502,1.95339320938431,0.039099288727924,16,4.57077,0.08406,2
ddmof_18851,0.138754,0.519199,2.40521649695011,0.052886666249749,6,14.212,0.61078,3
ddmof_18852,0.144234,0.582771,2.22747185429611,0.050166348478165,6,7.85842,0.40894,3
ddmof_18853,0.215606,1.023554,1.89580031927969,0.059893749606449,7,5.48889,0.18248,3
ddmof_18854,0.209956,0.995735,1.89769768060779,0.05841543363764,0,19.41866,0.5228,3
ddmof_18855,0.151227,0.698537,1.94841933927623,0.043807805078207,0,21.00977,0.5701,3
ddmof_18856,0.100644,0.477646,1.89637513974785,0.0279714085556,8,9.50516,0.4815,3
ddmof_18857,0.166877,0.770843,1.94837729602526,0.048339771266907,27,9.03375,0.37602,3
ddmof_18858,0.109664,0.5126,1.92543113538822,0.031202477532742,0,10.55476,0.53762,3
ddmof_18859,0.067167,0.293431,2.06011975558138,0.021083215318499,4,17.57562,0.54344,3
ddmof_1886,0.103039,0.560065,1.65579173845893,0.02256612949265,14,7.53341,0.39062,3
ddmof_18860,0.125089,0.49689,2.26569462053976,0.044431784610963,7,9.23794,0.44966,3
ddmof_18861,0.154363,0.84405,1.64595343877732,0.033406861591136,27,13.79424,0.51194,3
ddmof_18862,0.079615,0.387929,1.84707768689631,0.021216216170258,14,9.82804,0.53754,3
ddmof_18863,0.101323,0.511234,1.78373699714808,0.02546559270235,8,8.61656,0.45576,3
ddmof_18864,0.11095,0.470958,2.12025276139274,0.036212708380815,0,21.18263,0.63364,3
ddmof_18865,0.162071,0.823907,1.7703927749127,0.040204892766941,18,7.04913,0.273,3
ddmof_18866,0.154962,0.511831,2.72484081659767,0.067461333141112,14,10.01865,0.4203,3
ddmof_18867,0.134255,0.544289,2.21995116564913,0.046498335982608,14,15.26148,0.5961,3
ddmof_18868,0.19957,1.010734,1.77705509065689,0.049832806940458,8,6.14134,0.24888,3
ddmof_18869,0.110146,0.463202,2.14013324640222,0.036396733867086,0,6.26315,0.1562,2
ddmof_1887,0.133194,0.662696,1.80889276531019,0.034285843386738,20,6.99428,0.22532,3
ddmof_18870,0.042324,0.232687,1.63703172072355,0.009059752480612,2,20.32017,0.56874,3
ddmof_18871,0.086973,0.408988,1.91388744902051,0.02451911457095,4,16.29705,0.61798,3
ddmof_18872,0.132971,0.693585,1.72543956400441,0.031500796937387,0,8.97215,0.45996,3
ddmof_18873,0.105219,0.476483,1.98741822898194,0.031385698588051,4,17.81705,0.66482,3
ddmof_18874,0.08026,0.340116,2.12380481953216,0.02625421795707,2,23.32998,0.66996,3
ddmof_18875,0.148057,0.675496,1.97264380544074,0.043684021384108,0,4.95887,0.0711,1
ddmof_18876,0.085329,0.385521,1.99200821745119,0.025538212460341,14,11.05786,0.48936,3
ddmof_18877,0.12108,0.586119,1.85921289021513,0.0326103700618,4,16.19362,0.59024,3
ddmof_18878,0.084602,0.320267,2.37744756718613,0.031819738395425,3,8.27297,0.3232,3
ddmof_18879,0.342727,1.535837,2.00837914440139,0.103793399212439,8,4.60684,0.12242,3
ddmof_1888,0.126279,0.711792,1.59668976330164,0.025662486690725,18,8.43015,0.38014,3
ddmof_18880,0.186391,0.947308,1.77082743943892,0.04625781808416,4,14.90475,0.46782,3
ddmof_18881,0.121799,0.527937,2.07636706652498,0.03864732595779,32,5.967,0.20094,3
ddmof_18882,0.16378,0.710074,2.07586814895349,0.051950977570855,0,6.96487,0.25712,3
ddmof_18883,0.173258,0.947854,1.64510779086231,0.037457402267261,28,9.50252,0.40824,3
ddmof_18884,0.077437,0.393132,1.77277097768688,0.01925491395735,4,16.14066,0.72,3
ddmof_18885,0.198335,0.963281,1.85305741522982,0.053131740168061,7,8.66169,0.35576,3
ddmof_18886,0.280742,1.441307,1.75304636694334,0.0684430475602,6,7.77947,0.31924,3
ddmof_18887,0.154368,0.576156,2.41134692687397,0.059008665056381,0,4.13501,0.04456,1
ddmof_18888,0.101806,0.508916,1.80040320995999,0.025998175677694,4,16.86768,0.64796,3
ddmof_18889,0.20702,1.060549,1.75680708764989,0.050662777983328,8,7.74895,0.33998,3
ddmof_1889,0.173724,0.829213,1.88554207423183,0.047849883230247,12,4.09517,0.13004,3
ddmof_18890,0.081152,0.392328,1.86162598641953,0.021902310693078,14,10.8239,0.52024,3
ddmof_18891,0.125366,0.625902,1.80266878840457,0.032083157656067,14,7.79936,0.37022,3
ddmof_18892,0.185402,0.956259,1.74494357700163,0.044826752999666,5,5.52275,0.17882,3
ddmof_18893,0.108837,0.459688,2.13086484746176,0.035759039028552,8,8.76463,0.3775,3
ddmof_18894,0.14028,0.483605,2.61064298342656,0.058461337091866,14,12.47478,0.55158,3
ddmof_18895,0.041826,0.253701,1.48377026499698,0.007167582067487,4,20.63915,0.67774,3
ddmof_18896,0.094438,0.414018,2.05291074301117,0.029499604426282,4,21.06889,0.71236,3
ddmof_18897,0.072248,0.406788,1.59845423168825,0.014716932460969,7,11.40266,0.60942,3
ddmof_18898,0.092775,0.468939,1.7805620773704,0.023245436759893,5,13.31035,0.6198,3
ddmof_18899,0.087197,0.39803,1.97164284099189,0.02570813858268,4,17.19305,0.69882,3
ddmof_189,0.082714,0.484711,1.53581412429262,0.015412815700811,21,8.5954,0.42938,3
ddmof_1890,0.133343,0.719028,1.66904070495168,0.029664407644698,11,8.65001,0.44488,3
ddmof_18900,0.077899,0.361725,1.93818784988596,0.022387850622952,4,20.5615,0.67202,3
ddmof_18901,0.104227,0.486152,1.92952615642844,0.029751667002098,8,9.58541,0.44086,3
ddmof_18902,0.194576,0.834392,2.09875454222955,0.062646009829242,0,30.46435,0.7171,3
ddmof_18903,0.05901,0.352721,1.50569430229558,0.010488248980431,4,20.60806,0.70464,3
ddmof_18904,0.169038,0.834464,1.82313676803313,0.044088364342751,0,19.86636,0.58392,3
ddmof_18905,0.089441,0.426598,1.88694977472937,0.024664280626015,8,8.55072,0.47668,3
ddmof_18906,0.087105,0.463495,1.69137746901261,0.019880892325456,4,21.51662,0.70574,3
ddmof_18907,0.187273,0.897649,1.87763479934808,0.051239976344898,32,5.10122,0.16022,3
ddmof_18908,0.092976,0.487364,1.71695898753293,0.021827038454612,4,17.34901,0.71158,3
